,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,3.0,7,3,16,25,51,3,1,9,15,27,1.0,10,8,8,33,30,5,5,2,17,11,2
0,4.5,16,4,6,54,37,8,4,1,30,17,2.0,4,11,11,26,41,2,4,7,13,21,1
0,4.0,18,3,6,61,17,10,1,3,34,8,2.5,10,8,7,33,29,5,5,3,15,13,2
0,3.5,11,5,10,43,46,6,1,7,26,28,4.0,16,7,3,54,24,8,4,1,26,12,1
0,4.0,18,3,6,61,17,10,1,3,34,8,2.5,11,8,8,33,26,6,4,4,17,13,1
0,2.5,10,8,7,33,29,5,3,4,18,16,4.0,7,9,10,26,37,4,3,6,14,19,2
0,4.0,16,7,3,54,24,8,3,2,28,12,3.0,7,3,16,25,51,4,2,7,10,24,0
0,3.5,11,7,8,37,35,5,4,4,19,18,0.5,9,6,12,28,33,4,2,7,15,19,1
0,1.0,10,8,8,33,30,5,3,6,16,19,4.5,16,4,6,54,37,8,0,5,24,20,1
0,2.0,9,5,13,33,39,3,2,8,14,24,4.0,18,3,6,61,17,8,2,3,27,9,2
0,3.5,11,5,10,43,46,6,1,7,26,28,2.0,10,5,11,30,40,5,4,5,17,23,1
0,2.0,9,4,13,39,47,7,1,5,26,24,2.0,6,5,15,31,50,1,4,8,12,25,1
0,2.5,11,8,8,33,26,5,4,4,16,13,2.5,7,9,10,32,34,3,5,6,21,22,1
0,2.0,8,5,13,34,40,3,4,6,14,17,0.0,2,9,16,18,44,2,3,8,14,26,1
0,2.0,4,11,11,26,41,2,7,4,13,20,4.0,7,9,10,26,37,4,3,6,14,19,0
0,2.5,10,8,7,33,29,5,3,4,18,16,4.5,17,7,2,46,16,9,3,1,25,9,0
0,4.5,17,7,2,46,16,8,4,1,21,7,2.0,4,11,11,26,41,2,4,7,13,21,1
0,4.0,7,9,10,26,37,3,6,4,12,18,1.0,10,8,8,33,30,5,5,2,17,11,2
0,2.5,10,8,7,33,29,5,3,4,18,16,2.5,11,8,8,33,26,6,4,4,17,13,0
0,0.5,9,6,12,28,33,5,4,5,13,14,2.0,9,5,13,33,39,6,3,5,19,15,0
0,2.0,10,5,11,30,40,5,1,6,13,17,2.0,9,4,13,39,47,2,3,8,13,23,1
0,4.5,16,4,6,54,37,8,4,1,30,17,2.0,8,5,13,34,40,5,1,7,20,23,1
0,0.0,2,9,16,18,44,0,6,8,4,18,3.5,11,5,10,43,46,5,4,3,17,18,0
0,3.0,7,3,16,25,51,3,1,9,15,27,3.5,11,7,8,37,35,6,3,4,18,17,0
0,2.0,6,5,15,31,50,5,1,7,19,25,4.0,16,7,3,54,24,8,4,1,26,12,0
0,2.5,7,9,10,32,34,4,4,4,11,12,4.0,18,3,6,61,17,8,2,3,27,9,2
0,4.0,18,3,6,61,17,10,1,3,34,8,2.0,10,5,11,30,40,5,4,5,17,23,1
0,3.5,11,7,8,37,35,5,4,4,19,18,4.0,7,9,10,26,37,4,3,6,14,19,1
0,2.0,9,5,13,33,39,3,2,8,14,24,2.0,4,11,11,26,41,2,4,7,13,21,1
0,3.5,11,5,10,43,46,6,1,7,26,28,3.0,7,3,16,25,51,4,2,7,10,24,2
0,0.5,9,6,12,28,33,5,4,5,13,14,0.0,2,9,16,18,44,2,3,8,14,26,1
0,2.0,9,4,13,39,47,7,1,5,26,24,4.5,16,4,6,54,37,8,0,5,24,20,1
0,2.5,11,8,8,33,26,5,4,4,16,13,2.0,6,5,15,31,50,1,4,8,12,25,1
0,2.0,8,5,13,34,40,3,4,6,14,17,4.5,17,7,2,46,16,9,3,1,25,9,2
0,1.0,10,8,8,33,30,5,3,6,16,19,2.5,7,9,10,32,34,3,5,6,21,22,0
0,4.0,16,7,3,54,24,8,3,2,28,12,2.5,10,8,7,33,29,5,5,3,15,13,0
0,0.0,2,9,16,18,44,0,6,8,4,18,1.0,10,8,8,33,30,5,5,2,17,11,0
0,3.0,7,3,16,25,51,3,1,9,15,27,4.0,18,3,6,61,17,8,2,3,27,9,2
0,2.5,7,9,10,32,34,4,4,4,11,12,2.0,6,5,15,31,50,1,4,8,12,25,2
0,2.5,10,8,7,33,29,5,3,4,18,16,0.5,9,6,12,28,33,4,2,7,15,19,1
0,2.0,8,5,13,34,40,3,4,6,14,17,4.0,16,7,3,54,24,8,4,1,26,12,2
0,2.0,10,5,11,30,40,5,1,6,13,17,2.5,11,8,8,33,26,6,4,4,17,13,0
0,2.0,4,11,11,26,41,2,7,4,13,20,2.0,9,4,13,39,47,2,3,8,13,23,1
0,4.5,16,4,6,54,37,8,4,1,30,17,3.5,11,5,10,43,46,5,4,3,17,18,0
0,4.0,7,9,10,26,37,3,6,4,12,18,2.0,9,5,13,33,39,6,3,5,19,15,2
0,4.5,17,7,2,46,16,8,4,1,21,7,3.5,11,7,8,37,35,6,3,4,18,17,1
0,1.0,10,8,8,33,30,5,3,6,16,19,2.0,10,5,11,30,40,5,4,5,17,23,2
0,2.0,6,5,15,31,50,5,1,7,19,25,2.5,10,8,7,33,29,5,5,3,15,13,2
0,4.0,18,3,6,61,17,10,1,3,34,8,0.0,2,9,16,18,44,2,3,8,14,26,1
0,3.5,11,5,10,43,46,6,1,7,26,28,2.5,7,9,10,32,34,3,5,6,21,22,2
0,0.5,9,6,12,28,33,5,4,5,13,14,3.0,7,3,16,25,51,4,2,7,10,24,1
0,2.0,9,4,13,39,47,7,1,5,26,24,2.0,8,5,13,34,40,5,1,7,20,23,2
0,2.5,11,8,8,33,26,5,4,4,16,13,4.0,7,9,10,26,37,4,3,6,14,19,1
0,2.0,9,5,13,33,39,3,2,8,14,24,4.5,17,7,2,46,16,9,3,1,25,9,0
0,4.0,16,7,3,54,24,8,3,2,28,12,4.5,16,4,6,54,37,8,0,5,24,20,1
0,1.0,10,8,8,33,30,5,3,6,16,19,2.0,9,4,13,39,47,2,3,8,13,23,1
0,2.0,4,11,11,26,41,2,7,4,13,20,4.0,18,3,6,61,17,8,2,3,27,9,2
0,4.0,7,9,10,26,37,3,6,4,12,18,3.5,11,5,10,43,46,5,4,3,17,18,2
0,2.5,7,9,10,32,34,4,4,4,11,12,2.0,8,5,13,34,40,5,1,7,20,23,1
0,2.0,10,5,11,30,40,5,1,6,13,17,2.0,9,5,13,33,39,6,3,5,19,15,2
0,0.0,2,9,16,18,44,0,6,8,4,18,2.0,6,5,15,31,50,1,4,8,12,25,0
0,3.0,7,3,16,25,51,3,1,9,15,27,2.5,11,8,8,33,26,6,4,4,17,13,2
0,4.5,16,4,6,54,37,8,4,1,30,17,0.5,9,6,12,28,33,4,2,7,15,19,1
0,4.5,17,7,2,46,16,8,4,1,21,7,4.0,16,7,3,54,24,8,4,1,26,12,0
0,2.0,8,5,13,34,40,3,4,6,14,17,2.5,10,8,7,33,29,5,5,3,15,13,2
0,0.5,9,6,12,28,33,5,4,5,13,14,3.5,11,5,10,43,46,5,4,3,17,18,2
0,4.0,18,3,6,61,17,10,1,3,34,8,1.0,10,8,8,33,30,5,5,2,17,11,1
0,2.0,9,4,13,39,47,7,1,5,26,24,4.5,17,7,2,46,16,9,3,1,25,9,1
0,2.0,6,5,15,31,50,5,1,7,19,25,2.0,4,11,11,26,41,2,4,7,13,21,2
0,3.5,11,7,8,37,35,5,4,4,19,18,2.5,7,9,10,32,34,3,5,6,21,22,0
0,3.0,7,3,16,25,51,3,1,9,15,27,2.0,10,5,11,30,40,5,4,5,17,23,2
0,2.5,11,8,8,33,26,5,4,4,16,13,0.0,2,9,16,18,44,2,3,8,14,26,0
0,2.0,9,5,13,33,39,3,2,8,14,24,4.5,16,4,6,54,37,8,0,5,24,20,2
0,4.0,16,7,3,54,24,8,3,2,28,12,4.0,7,9,10,26,37,4,3,6,14,19,1
0,1.0,10,8,8,33,30,5,3,6,16,19,0.5,9,6,12,28,33,4,2,7,15,19,2
0,4.5,16,4,6,54,37,8,4,1,30,17,4.0,18,3,6,61,17,8,2,3,27,9,1
0,2.0,9,4,13,39,47,7,1,5,26,24,4.0,7,9,10,26,37,4,3,6,14,19,1
0,2.0,4,11,11,26,41,2,7,4,13,20,2.5,11,8,8,33,26,6,4,4,17,13,0
0,0.0,2,9,16,18,44,0,6,8,4,18,3.5,11,7,8,37,35,6,3,4,18,17,2
0,3.5,11,5,10,43,46,6,1,7,26,28,2.0,8,5,13,34,40,5,1,7,20,23,1
0,2.5,7,9,10,32,34,4,4,4,11,12,3.0,7,3,16,25,51,4,2,7,10,24,2
0,2.0,10,5,11,30,40,5,1,6,13,17,4.0,16,7,3,54,24,8,4,1,26,12,2
0,4.5,17,7,2,46,16,8,4,1,21,7,2.0,6,5,15,31,50,1,4,8,12,25,1
0,3.5,11,7,8,37,35,5,4,4,19,18,2.0,4,11,11,26,41,2,4,7,13,21,0
0,2.0,8,5,13,34,40,3,4,6,14,17,1.0,10,8,8,33,30,5,5,2,17,11,0
0,2.5,10,8,7,33,29,5,3,4,18,16,2.0,4,11,11,26,41,2,4,7,13,21,1
0,4.0,18,3,6,61,17,10,1,3,34,8,0.5,9,6,12,28,33,4,2,7,15,19,0
0,4.0,16,7,3,54,24,8,3,2,28,12,2.5,7,9,10,32,34,3,5,6,21,22,1
0,2.0,6,5,15,31,50,5,1,7,19,25,3.5,11,5,10,43,46,5,4,3,17,18,2
0,4.5,16,4,6,54,37,8,4,1,30,17,3.0,7,3,16,25,51,4,2,7,10,24,1
0,3.5,11,7,8,37,35,5,4,4,19,18,2.0,10,5,11,30,40,5,4,5,17,23,2
0,2.5,11,8,8,33,26,5,4,4,16,13,2.0,9,4,13,39,47,2,3,8,13,23,2
0,2.0,9,5,13,33,39,3,2,8,14,24,0.0,2,9,16,18,44,2,3,8,14,26,2
0,4.0,7,9,10,26,37,3,6,4,12,18,4.5,17,7,2,46,16,9,3,1,25,9,0
0,3.0,7,3,16,25,51,3,1,9,15,27,2.5,10,8,7,33,29,5,5,3,15,13,2
0,1.0,10,8,8,33,30,5,3,6,16,19,3.5,11,7,8,37,35,6,3,4,18,17,2
0,3.5,11,5,10,43,46,6,1,7,26,28,4.0,18,3,6,61,17,8,2,3,27,9,2
0,4.5,17,7,2,46,16,8,4,1,21,7,4.5,16,4,6,54,37,8,0,5,24,20,1
0,0.5,9,6,12,28,33,5,4,5,13,14,2.0,9,4,13,39,47,2,3,8,13,23,1
0,2.0,10,5,11,30,40,5,1,6,13,17,2.0,6,5,15,31,50,1,4,8,12,25,1
0,2.0,4,11,11,26,41,2,7,4,13,20,2.0,8,5,13,34,40,5,1,7,20,23,2
0,0.0,2,9,16,18,44,0,6,8,4,18,4.0,7,9,10,26,37,4,3,6,14,19,0
0,2.5,7,9,10,32,34,4,4,4,11,12,2.0,9,5,13,33,39,6,3,5,19,15,0
0,2.5,11,8,8,33,26,5,4,4,16,13,4.0,16,7,3,54,24,8,4,1,26,12,2
0,4.0,7,9,10,26,37,3,6,4,12,18,2.0,10,5,11,30,40,5,4,5,17,23,0
0,2.5,10,8,7,33,29,5,3,4,18,16,4.5,16,4,6,54,37,8,0,5,24,20,1
0,3.5,11,7,8,37,35,5,4,4,19,18,3.5,11,5,10,43,46,5,4,3,17,18,2
0,2.0,9,5,13,33,39,3,2,8,14,24,1.0,10,8,8,33,30,5,5,2,17,11,2
0,2.0,9,4,13,39,47,7,1,5,26,24,2.5,7,9,10,32,34,3,5,6,21,22,1
0,2.0,6,5,15,31,50,5,1,7,19,25,3.0,7,3,16,25,51,4,2,7,10,24,1
0,2.0,4,11,11,26,41,2,7,4,13,20,0.0,2,9,16,18,44,2,3,8,14,26,0
0,2.0,8,5,13,34,40,3,4,6,14,17,2.5,11,8,8,33,26,6,4,4,17,13,0
0,4.5,17,7,2,46,16,8,4,1,21,7,0.5,9,6,12,28,33,4,2,7,15,19,1
0,4.0,18,3,6,61,17,10,1,3,34,8,4.0,16,7,3,54,24,8,4,1,26,12,2
0,3.5,11,5,10,43,46,6,1,7,26,28,2.5,11,8,8,33,26,6,4,4,17,13,2
0,2.5,7,9,10,32,34,4,4,4,11,12,2.0,4,11,11,26,41,2,4,7,13,21,1
0,2.0,10,5,11,30,40,5,1,6,13,17,2.0,8,5,13,34,40,5,1,7,20,23,2
0,0.0,2,9,16,18,44,0,6,8,4,18,4.5,17,7,2,46,16,9,3,1,25,9,2
0,3.0,7,3,16,25,51,3,1,9,15,27,2.0,9,5,13,33,39,6,3,5,19,15,2
0,4.0,18,3,6,61,17,10,1,3,34,8,2.0,6,5,15,31,50,1,4,8,12,25,1
0,4.0,16,7,3,54,24,8,3,2,28,12,2.0,9,4,13,39,47,2,3,8,13,23,0
0,0.5,9,6,12,28,33,5,4,5,13,14,4.0,7,9,10,26,37,4,3,6,14,19,2
0,1.0,10,8,8,33,30,5,3,6,16,19,2.5,10,8,7,33,29,5,5,3,15,13,1
0,4.5,16,4,6,54,37,8,4,1,30,17,3.5,11,7,8,37,35,6,3,4,18,17,2
0,2.5,11,8,8,33,26,5,4,4,16,13,3.5,11,7,8,37,35,6,3,4,18,17,1
0,2.5,10,8,7,33,29,5,3,4,18,16,2.5,7,9,10,32,34,3,5,6,21,22,0
0,2.0,9,5,13,33,39,3,2,8,14,24,4.0,16,7,3,54,24,8,4,1,26,12,2
0,2.0,9,4,13,39,47,7,1,5,26,24,3.5,11,5,10,43,46,5,4,3,17,18,0
0,4.0,7,9,10,26,37,3,6,4,12,18,3.0,7,3,16,25,51,4,2,7,10,24,0
0,2.0,4,11,11,26,41,2,7,4,13,20,2.0,10,5,11,30,40,5,4,5,17,23,0
0,0.0,2,9,16,18,44,0,6,8,4,18,4.5,16,4,6,54,37,8,0,5,24,20,2
0,2.0,8,5,13,34,40,3,4,6,14,17,0.5,9,6,12,28,33,4,2,7,15,19,2
0,2.0,6,5,15,31,50,5,1,7,19,25,1.0,10,8,8,33,30,5,5,2,17,11,2
0,4.5,17,7,2,46,16,8,4,1,21,7,4.0,18,3,6,61,17,8,2,3,27,9,0
0,0.5,9,6,12,28,33,5,4,5,13,14,2.5,7,9,10,32,34,3,5,6,21,22,2
0,1.0,10,8,8,33,30,5,3,6,16,19,2.5,11,8,8,33,26,6,4,4,17,13,1
0,2.0,9,5,13,33,39,3,2,8,14,24,2.0,6,5,15,31,50,1,4,8,12,25,0
0,3.5,11,7,8,37,35,5,4,4,19,18,2.0,9,4,13,39,47,2,3,8,13,23,1
0,3.0,7,3,16,25,51,3,1,9,15,27,0.0,2,9,16,18,44,2,3,8,14,26,2
0,3.5,11,5,10,43,46,6,1,7,26,28,4.5,17,7,2,46,16,9,3,1,25,9,2
0,4.0,18,3,6,61,17,10,1,3,34,8,2.0,8,5,13,34,40,5,1,7,20,23,1
0,4.0,16,7,3,54,24,8,3,2,28,12,2.0,4,11,11,26,41,2,4,7,13,21,1
0,2.0,10,5,11,30,40,5,1,6,13,17,2.5,10,8,7,33,29,5,5,3,15,13,1
0,4.5,16,4,6,54,37,8,4,1,30,17,4.0,7,9,10,26,37,4,3,6,14,19,0
0,2.0,9,4,13,39,47,7,1,5,26,24,2.0,9,5,13,33,39,6,3,5,19,15,1
0,2.0,6,5,15,31,50,5,1,7,19,25,4.5,16,4,6,54,37,8,0,5,24,20,2
0,2.0,4,11,11,26,41,2,7,4,13,20,1.0,10,8,8,33,30,5,5,2,17,11,0
0,2.5,11,8,8,33,26,5,4,4,16,13,0.5,9,6,12,28,33,4,2,7,15,19,0
0,2.0,8,5,13,34,40,3,4,6,14,17,3.0,7,3,16,25,51,4,2,7,10,24,1
0,4.5,17,7,2,46,16,8,4,1,21,7,2.0,10,5,11,30,40,5,4,5,17,23,2
0,4.0,16,7,3,54,24,8,3,2,28,12,3.5,11,7,8,37,35,6,3,4,18,17,1
0,4.0,7,9,10,26,37,3,6,4,12,18,4.0,18,3,6,61,17,8,2,3,27,9,0
0,2.5,10,8,7,33,29,5,3,4,18,16,3.5,11,5,10,43,46,5,4,3,17,18,1
0,2.5,7,9,10,32,34,4,4,4,11,12,0.0,2,9,16,18,44,2,3,8,14,26,0
0,3.5,11,5,10,43,46,6,1,7,26,28,2.0,4,11,11,26,41,2,4,7,13,21,0
0,4.0,18,3,6,61,17,10,1,3,34,8,2.0,9,4,13,39,47,2,3,8,13,23,1
0,0.5,9,6,12,28,33,5,4,5,13,14,2.0,6,5,15,31,50,1,4,8,12,25,1
0,1.0,10,8,8,33,30,5,3,6,16,19,4.0,16,7,3,54,24,8,4,1,26,12,0
0,2.5,7,9,10,32,34,4,4,4,11,12,4.0,7,9,10,26,37,4,3,6,14,19,1
0,4.5,16,4,6,54,37,8,4,1,30,17,2.0,10,5,11,30,40,5,4,5,17,23,1
0,0.0,2,9,16,18,44,0,6,8,4,18,2.5,10,8,7,33,29,5,5,3,15,13,0
0,3.5,11,7,8,37,35,5,4,4,19,18,2.0,8,5,13,34,40,5,1,7,20,23,2
0,3.0,7,3,16,25,51,3,1,9,15,27,4.5,17,7,2,46,16,9,3,1,25,9,2
0,2.5,11,8,8,33,26,5,4,4,16,13,2.0,9,5,13,33,39,6,3,5,19,15,0
0,3.5,11,5,10,43,46,6,1,7,26,28,4.5,16,4,6,54,37,8,0,5,24,20,2
0,2.5,10,8,7,33,29,5,3,4,18,16,3.0,7,3,16,25,51,4,2,7,10,24,2
0,2.0,10,5,11,30,40,5,1,6,13,17,4.0,18,3,6,61,17,8,2,3,27,9,2
0,2.0,9,4,13,39,47,7,1,5,26,24,1.0,10,8,8,33,30,5,5,2,17,11,2
0,2.0,9,5,13,33,39,3,2,8,14,24,0.5,9,6,12,28,33,4,2,7,15,19,2
0,2.0,4,11,11,26,41,2,7,4,13,20,3.5,11,7,8,37,35,6,3,4,18,17,0
0,2.0,8,5,13,34,40,3,4,6,14,17,4.0,7,9,10,26,37,4,3,6,14,19,1
0,4.5,17,7,2,46,16,8,4,1,21,7,2.5,7,9,10,32,34,3,5,6,21,22,1
0,4.0,16,7,3,54,24,8,3,2,28,12,2.5,11,8,8,33,26,6,4,4,17,13,2
0,2.5,10,8,7,33,29,5,3,4,18,16,3.5,11,7,8,37,35,6,3,4,18,17,2
0,4.0,18,3,6,61,17,10,1,3,34,8,3.5,11,5,10,43,46,5,4,3,17,18,1
0,3.5,11,7,8,37,35,5,4,4,19,18,2.0,9,5,13,33,39,6,3,5,19,15,2
0,4.5,16,4,6,54,37,8,4,1,30,17,2.5,10,8,7,33,29,5,5,3,15,13,1
0,0.5,9,6,12,28,33,5,4,5,13,14,2.0,10,5,11,30,40,5,4,5,17,23,1
0,2.5,7,9,10,32,34,4,4,4,11,12,2.0,9,4,13,39,47,2,3,8,13,23,1
0,0.0,2,9,16,18,44,0,6,8,4,18,2.0,8,5,13,34,40,5,1,7,20,23,0
0,2.5,11,8,8,33,26,5,4,4,16,13,2.0,4,11,11,26,41,2,4,7,13,21,1
0,1.0,10,8,8,33,30,5,3,6,16,19,4.5,17,7,2,46,16,9,3,1,25,9,2
0,4.0,7,9,10,26,37,3,6,4,12,18,4.0,16,7,3,54,24,8,4,1,26,12,2
0,2.0,6,5,15,31,50,5,1,7,19,25,0.0,2,9,16,18,44,2,3,8,14,26,1
0,4.0,16,7,3,54,24,8,3,2,28,12,0.5,9,6,12,28,33,4,2,7,15,19,1
0,3.5,11,5,10,43,46,6,1,7,26,28,3.5,11,7,8,37,35,6,3,4,18,17,2
0,2.0,9,5,13,33,39,3,2,8,14,24,4.0,7,9,10,26,37,4,3,6,14,19,2
0,2.0,9,4,13,39,47,7,1,5,26,24,2.5,11,8,8,33,26,6,4,4,17,13,2
0,2.0,6,5,15,31,50,5,1,7,19,25,4.0,18,3,6,61,17,8,2,3,27,9,1
0,2.0,10,5,11,30,40,5,1,6,13,17,3.0,7,3,16,25,51,4,2,7,10,24,1
0,2.0,8,5,13,34,40,3,4,6,14,17,2.5,7,9,10,32,34,3,5,6,21,22,2
0,4.5,17,7,2,46,16,8,4,1,21,7,0.0,2,9,16,18,44,2,3,8,14,26,1
0,2.0,4,11,11,26,41,2,7,4,13,20,4.5,16,4,6,54,37,8,0,5,24,20,2
0,0.5,9,6,12,28,33,5,4,5,13,14,4.5,17,7,2,46,16,9,3,1,25,9,2
0,1.0,10,8,8,33,30,5,3,6,16,19,2.0,6,5,15,31,50,1,4,8,12,25,0
0,2.5,7,9,10,32,34,4,4,4,11,12,2.0,10,5,11,30,40,5,4,5,17,23,0
0,2.5,11,8,8,33,26,5,4,4,16,13,3.5,11,5,10,43,46,5,4,3,17,18,0
0,2.0,8,5,13,34,40,3,4,6,14,17,2.0,9,4,13,39,47,2,3,8,13,23,0
0,4.0,18,3,6,61,17,10,1,3,34,8,3.0,7,3,16,25,51,4,2,7,10,24,1
0,4.0,7,9,10,26,37,3,6,4,12,18,2.0,4,11,11,26,41,2,4,7,13,21,0
0,4.5,16,4,6,54,37,8,4,1,30,17,2.0,9,5,13,33,39,6,3,5,19,15,1
0,0.0,2,9,16,18,44,0,6,8,4,18,4.0,16,7,3,54,24,8,4,1,26,12,2
0,3.5,11,7,8,37,35,5,4,4,19,18,2.5,10,8,7,33,29,5,5,3,15,13,0
0,2.0,6,5,15,31,50,5,1,7,19,25,2.5,7,9,10,32,34,3,5,6,21,22,1
0,4.0,16,7,3,54,24,8,3,2,28,12,2.0,8,5,13,34,40,5,1,7,20,23,1
0,3.5,11,7,8,37,35,5,4,4,19,18,1.0,10,8,8,33,30,5,5,2,17,11,0
0,2.0,9,4,13,39,47,7,1,5,26,24,0.5,9,6,12,28,33,4,2,7,15,19,1
0,3.5,11,5,10,43,46,6,1,7,26,28,0.0,2,9,16,18,44,2,3,8,14,26,1
0,4.0,7,9,10,26,37,3,6,4,12,18,2.5,11,8,8,33,26,6,4,4,17,13,1
0,2.0,9,5,13,33,39,3,2,8,14,24,2.0,10,5,11,30,40,5,4,5,17,23,1
0,3.0,7,3,16,25,51,3,1,9,15,27,4.5,16,4,6,54,37,8,0,5,24,20,2
0,2.0,4,11,11,26,41,2,7,4,13,20,4.5,17,7,2,46,16,9,3,1,25,9,2
0,2.5,10,8,7,33,29,5,3,4,18,16,4.0,18,3,6,61,17,8,2,3,27,9,2
0,4.0,18,3,6,61,17,10,1,3,34,8,2.0,9,5,13,33,39,6,3,5,19,15,1
0,2.5,7,9,10,32,34,4,4,4,11,12,3.5,11,7,8,37,35,6,3,4,18,17,0
0,4.0,16,7,3,54,24,8,3,2,28,12,3.5,11,5,10,43,46,5,4,3,17,18,2
0,4.5,16,4,6,54,37,8,4,1,30,17,2.0,6,5,15,31,50,1,4,8,12,25,0
0,1.0,10,8,8,33,30,5,3,6,16,19,4.0,7,9,10,26,37,4,3,6,14,19,2
0,2.0,10,5,11,30,40,5,1,6,13,17,2.0,4,11,11,26,41,2,4,7,13,21,2
0,0.0,2,9,16,18,44,0,6,8,4,18,3.0,7,3,16,25,51,4,2,7,10,24,2
0,2.5,11,8,8,33,26,5,4,4,16,13,2.0,8,5,13,34,40,5,1,7,20,23,2
0,4.5,17,7,2,46,16,8,4,1,21,7,2.0,9,4,13,39,47,2,3,8,13,23,0
0,0.5,9,6,12,28,33,5,4,5,13,14,2.5,10,8,7,33,29,5,5,3,15,13,0
0,2.5,10,8,7,33,29,5,3,4,18,16,2.0,9,5,13,33,39,6,3,5,19,15,1
0,2.0,9,4,13,39,47,7,1,5,26,24,4.0,16,7,3,54,24,8,4,1,26,12,2
0,4.0,7,9,10,26,37,3,6,4,12,18,2.5,7,9,10,32,34,3,5,6,21,22,0
0,2.0,4,11,11,26,41,2,7,4,13,20,2.5,10,8,7,33,29,5,5,3,15,13,0
0,3.5,11,5,10,43,46,6,1,7,26,28,1.0,10,8,8,33,30,5,5,2,17,11,1
0,2.0,9,5,13,33,39,3,2,8,14,24,2.5,11,8,8,33,26,6,4,4,17,13,2
0,3.5,11,7,8,37,35,5,4,4,19,18,0.0,2,9,16,18,44,2,3,8,14,26,1
0,3.0,7,3,16,25,51,3,1,9,15,27,0.5,9,6,12,28,33,4,2,7,15,19,1
0,2.0,8,5,13,34,40,3,4,6,14,17,2.0,10,5,11,30,40,5,4,5,17,23,0
0,2.0,6,5,15,31,50,5,1,7,19,25,4.5,17,7,2,46,16,9,3,1,25,9,2
0,4.0,18,3,6,61,17,10,1,3,34,8,4.5,16,4,6,54,37,8,0,5,24,20,2
0,3.0,7,3,16,25,51,3,1,9,15,27,2.0,6,5,15,31,50,1,4,8,12,25,1
0,1.0,10,8,8,33,30,5,3,6,16,19,2.0,9,5,13,33,39,6,3,5,19,15,2
0,0.5,9,6,12,28,33,5,4,5,13,14,2.5,11,8,8,33,26,6,4,4,17,13,2
0,0.0,2,9,16,18,44,0,6,8,4,18,4.0,18,3,6,61,17,8,2,3,27,9,2
